1	1480
2	1466
3	1444
4	1445
5	1447
6	1456
7	1451
8	1445
9	1451
10	1446
11	1447
12	1444
13	1441
14	1440
15	1447
16	1421
17	1444
18	1430
19	1424
20	1421
21	1419
22	1420
23	1419
24	1422
25	1421
26	1445
27	1441
28	1427
29	1418
30	1443
31	1442
32	1445
33	1443
34	1441
35	1440
36	1431
37	1438
38	1440
39	1440
40	1439
41	1438
42	1438
43	1432
44	1428
45	1440
46	1439
47	1443
48	1441
49	1430
50	1438
51	1306
52	1305
53	1305
54	1310
55	1310
56	1309
57	1313
58	1308
59	1311
60	1309
